customer_id,age,city,account_length_months,contract_type,monthly_minutes,monthly_data_gb,monthly_sms,monthly_charge,late_payments,international_calls,customer_service_calls,device_age_months,churned,is_fraud
CUST_000294,30,Kumasi,62,Prepaid,194,0.88,70,38.46,1,4,1,3,0,0
CUST_000295,26,Ho,72,Postpaid,1328,6.7,52,105.0,0,0,1,45,0,0
CUST_000296,28,Tema,10,Postpaid,22,12.01,51,50.22,1,1,1,50,0,0
CUST_000297,31,Ho,1,Prepaid,1204,2.57,54,90.74,0,0,2,24,0,0
CUST_000298,24,Sekondi-Takoradi,54,Prepaid,30,3.72,54,34.34,0,0,0,1,1,0
CUST_000299,37,Tamale,3,Postpaid,1359,6.51,52,106.17,0,2,0,2,0,0
CUST_000300,27,Accra,46,Postpaid,36,2.08,59,31.86,2,1,0,13,0,0
CUST_000301,33,Tamale,19,Postpaid,317,9.76,53,60.67,3,0,0,2,0,0
CUST_000302,21,Accra,11,Prepaid,570,4.8,62,64.3,0,0,2,13,0,0
CUST_000303,28,Sunyani,2,Postpaid,669,2.87,53,64.49,0,0,3,1,0,0
CUST_000304,35,Tamale,32,Prepaid,307,3.32,50,46.99,0,1,1,32,0,0
CUST_000305,23,Tamale,1,Prepaid,492,0.27,58,50.94,0,3,0,1,0,0
CUST_000306,20,Sunyani,2,Prepaid,131,2.28,39,35.01,0,0,1,25,0,0
CUST_000307,34,Sekondi-Takoradi,58,Prepaid,202,4.71,51,44.62,0,3,1,1,1,0
CUST_000308,37,Tema,64,Prepaid,235,4.29,40,44.33,1,4,2,6,0,0
CUST_000309,20,Tema,4,Postpaid,1157,7.06,49,96.87,0,1,0,4,0,0
CUST_000310,55,Sekondi-Takoradi,1,Prepaid,59,0.18,49,28.21,0,4,1,49,1,0
CUST_000311,41,Sekondi-Takoradi,7,Prepaid,338,2.02,54,46.34,1,3,1,5,0,1
CUST_000312,49,Accra,13,Prepaid,246,10.18,44,57.06,1,1,1,1,0,0
CUST_000313,21,Accra,1,Prepaid,75,4.38,60,38.51,0,1,1,1,1,0
CUST_000314,36,Obuasi,13,Prepaid,386,3.49,61,52.38,0,3,2,60,0,0
CUST_000315,25,Accra,19,Prepaid,389,2.7,60,50.85,1,0,2,35,0,0
CUST_000316,46,Accra,15,Postpaid,197,1.29,42,36.63,1,8,1,11,0,1
CUST_000317,38,Koforidua,7,Prepaid,242,1.02,32,37.34,1,1,1,27,0,0
CUST_000318,50,Accra,15,Postpaid,35,2.46,46,31.27,2,1,0,2,0,0
CUST_000319,36,Koforidua,2,Postpaid,215,0.84,49,37.33,0,0,0,52,0,0
CUST_000320,31,Sekondi-Takoradi,7,Prepaid,413,2.99,54,52.03,1,1,1,60,0,0
CUST_000321,37,Tamale,28,Prepaid,88,3.62,47,36.34,0,0,0,27,0,0
CUST_000322,47,Tamale,6,Postpaid,233,1.27,50,39.19,0,2,1,15,0,0
CUST_000323,37,Koforidua,30,Postpaid,1136,2.33,39,85.36,0,4,0,57,0,0
CUST_000324,34,Kumasi,9,Prepaid,660,3.73,54,65.86,1,0,1,12,0,0
CUST_000325,34,Accra,14,Prepaid,580,4.3,54,63.0,1,2,0,24,0,0
CUST_000326,33,Cape Coast,5,Prepaid,1346,0.72,66,95.34,0,1,1,4,0,0
CUST_000327,27,Accra,11,Postpaid,116,18.74,44,67.68,0,0,2,8,0,0
CUST_000328,18,Cape Coast,28,Postpaid,161,7.27,46,47.19,0,1,3,16,1,0
CUST_000329,18,Tamale,15,Prepaid,667,2.03,52,62.61,0,1,1,12,0,0
CUST_000330,21,Sekondi-Takoradi,14,Postpaid,173,0.72,54,35.49,2,0,2,11,0,0
CUST_000331,33,Sekondi-Takoradi,8,Postpaid,180,3.94,41,40.98,1,0,0,13,0,0
CUST_000332,36,Cape Coast,23,Prepaid,481,0.39,40,48.83,0,0,0,51,0,0
CUST_000333,38,Sekondi-Takoradi,7,Postpaid,236,5.1,45,46.5,1,2,4,18,0,0
CUST_000334,28,Kumasi,10,Prepaid,375,8.75,54,61.65,0,1,2,13,0,0
CUST_000335,18,Kumasi,27,Prepaid,288,5.43,55,50.76,0,0,1,36,1,0
CUST_000336,37,Accra,41,Prepaid,230,1.4,48,39.1,1,1,0,43,0,0
CUST_000337,32,Accra,10,Prepaid,1311,3.95,39,97.35,0,0,0,1,0,0
CUST_000338,36,Accra,41,Postpaid,222,1.98,47,39.76,0,0,2,20,0,0
CUST_000339,39,Cape Coast,46,Postpaid,180,16.45,53,67.2,0,3,1,21,0,0
CUST_000340,29,Accra,24,Prepaid,859,1.89,67,73.43,0,0,1,12,0,0
CUST_000341,35,Accra,58,Prepaid,2043,0.79,53,129.03,0,2,2,9,1,0
CUST_000342,45,Kumasi,6,Postpaid,57,12.34,45,52.03,0,2,1,10,0,0
CUST_000343,27,Kumasi,2,Prepaid,158,0.78,39,33.36,0,2,0,3,1,0
CUST_000344,40,Cape Coast,27,Postpaid,3213,5.74,53,197.43,0,1,4,20,1,1
CUST_000345,43,Accra,2,Postpaid,213,7.59,61,51.93,0,0,3,24,0,0
CUST_000346,37,Tamale,30,Postpaid,829,1.49,55,69.93,0,1,0,4,0,0
CUST_000347,32,Accra,41,Postpaid,622,36.7,43,128.8,2,1,1,60,0,0
CUST_000348,44,Sunyani,11,Prepaid,224,0.46,47,36.82,1,0,2,1,0,0
CUST_000349,49,Tema,14,Prepaid,398,6.17,55,57.74,0,2,0,13,1,0
CUST_000350,51,Cape Coast,21,Prepaid,294,10.88,48,61.26,1,0,0,37,0,0
CUST_000351,35,Accra,4,Prepaid,53,16.06,58,60.57,0,0,0,15,0,0
CUST_000352,54,Obuasi,14,Postpaid,224,6.59,44,48.78,0,0,0,31,0,0
CUST_000353,27,Kumasi,16,Postpaid,2830,1.14,53,169.08,1,1,3,15,0,0
CUST_000354,38,Accra,9,Postpaid,339,15.21,51,72.47,0,0,1,10,0,0
CUST_000355,43,Cape Coast,29,Postpaid,344,2.71,50,47.62,2,1,0,3,0,0
CUST_000356,43,Kumasi,22,Postpaid,1219,11.15,38,107.05,0,8,1,4,0,0
CUST_000357,19,Tema,1,Postpaid,115,5.7,58,42.95,0,1,0,6,0,0
CUST_000358,41,Accra,12,Postpaid,354,7.39,50,57.48,1,5,2,34,0,0
CUST_000359,36,Cape Coast,20,Prepaid,124,5.18,33,39.86,0,1,3,11,0,0
CUST_000360,54,Ho,15,Postpaid,411,0.81,53,47.47,1,0,2,5,0,0
CUST_000361,18,Cape Coast,33,Prepaid,458,0.71,51,49.42,0,1,2,5,1,0
CUST_000362,38,Accra,10,Postpaid,179,7.78,44,48.91,0,2,1,16,0,0
CUST_000363,47,Kumasi,2,Prepaid,894,3.53,50,76.76,0,3,1,33,1,0
CUST_000364,68,Kumasi,6,Prepaid,297,7.9,50,55.65,0,0,1,11,0,0
CUST_000365,60,Tema,10,Prepaid,2523,2.96,70,159.07,0,0,1,22,0,0
CUST_000366,44,Sunyani,5,Prepaid,59,6.77,43,40.79,0,0,1,12,0,0
CUST_000367,34,Tema,61,Prepaid,513,3.94,45,58.03,2,2,0,1,1,0
CUST_000368,18,Kumasi,3,Prepaid,442,1.68,47,50.16,0,0,0,48,0,0
CUST_000369,25,Cape Coast,50,Prepaid,302,7.64,42,54.58,0,1,2,1,0,0
CUST_000370,26,Sekondi-Takoradi,43,Postpaid,611,0.84,46,56.83,0,0,1,1,0,0
CUST_000371,71,Accra,19,Postpaid,1572,0.94,43,104.78,0,0,0,1,1,0
CUST_000372,46,Sekondi-Takoradi,36,Prepaid,1593,13.86,54,132.77,0,3,0,21,0,0
CUST_000373,25,Cape Coast,12,Prepaid,119,0.26,50,31.47,0,0,2,8,0,0
CUST_000374,29,Koforidua,2,Postpaid,127,4.95,56,41.85,1,0,1,18,1,0
CUST_000375,36,Sekondi-Takoradi,32,Prepaid,164,7.07,52,47.54,1,0,1,1,0,0
CUST_000376,46,Sekondi-Takoradi,5,Postpaid,646,0.64,58,59.38,1,0,1,1,0,0
CUST_000377,26,Sunyani,44,Postpaid,106,1.08,58,33.26,1,0,2,10,0,0
CUST_000378,44,Kumasi,51,Postpaid,272,2.16,38,41.72,0,3,1,8,0,0
CUST_000379,51,Kumasi,10,Prepaid,452,3.71,54,55.42,0,5,2,17,0,0
CUST_000380,33,Sekondi-Takoradi,15,Prepaid,711,0.27,51,61.19,0,2,0,11,0,0
CUST_000381,47,Kumasi,12,Prepaid,657,0.38,52,58.81,0,1,0,45,1,0
CUST_000382,36,Sunyani,1,Prepaid,600,3.13,44,60.66,0,0,0,31,0,0
CUST_000383,37,Cape Coast,18,Prepaid,993,0.14,44,74.33,1,2,0,1,0,0
CUST_000384,18,Sunyani,13,Postpaid,394,9.72,54,64.54,0,4,0,7,0,0
CUST_000385,33,Sunyani,46,Prepaid,264,2.52,43,42.54,0,4,3,5,0,0
CUST_000386,25,Accra,21,Prepaid,981,6.39,64,88.23,0,2,1,2,0,0
CUST_000387,46,Accra,83,Postpaid,4124,3.31,36,236.42,2,0,1,9,0,0
CUST_000388,38,Accra,7,Postpaid,459,8.34,35,63.13,0,5,3,22,0,0
CUST_000389,22,Kumasi,21,Prepaid,437,3.29,53,53.73,0,1,1,22,0,0
CUST_000390,31,Cape Coast,1,Postpaid,158,1.25,56,36.0,0,0,0,26,1,0
CUST_000391,39,Accra,17,Postpaid,634,1.33,58,60.16,1,0,0,3,0,1
CUST_000392,29,Accra,44,Postpaid,1162,4.04,44,90.58,1,1,0,60,0,0
CUST_000393,36,Kumasi,3,Prepaid,7466,2.92,46,403.74,0,2,1,25,1,0
CUST_000394,38,Sunyani,4,Prepaid,112,2.2,54,35.4,0,1,0,38,0,0
CUST_000395,25,Kumasi,20,Prepaid,100,10.67,64,52.74,0,2,1,3,0,0
CUST_000396,47,Tamale,33,Postpaid,288,1.59,40,41.58,1,1,1,13,0,0
CUST_000397,32,Kumasi,48,Prepaid,601,7.22,44,68.89,0,2,0,12,0,0
CUST_000398,70,Koforidua,40,Postpaid,137,0.94,57,34.43,0,2,1,13,0,0
CUST_000399,25,Kumasi,14,Postpaid,477,7.06,57,63.67,1,1,4,6,0,0
CUST_000400,25,Tema,3,Postpaid,129,1.76,51,35.07,0,4,1,2,0,0
CUST_000401,18,Tema,19,Prepaid,832,3.75,53,74.4,1,2,0,7,0,0
CUST_000402,43,Kumasi,39,Prepaid,137,4.13,55,40.61,0,3,0,24,0,0
CUST_000403,59,Kumasi,56,Prepaid,707,0.52,44,60.79,2,0,1,26,0,0
CUST_000404,25,Tamale,9,Prepaid,487,0.47,49,50.19,1,0,2,50,0,0
CUST_000405,34,Ho,120,Prepaid,1250,5.68,48,98.66,0,0,0,10,1,0
CUST_000406,22,Ho,4,Prepaid,151,0.9,45,33.85,1,0,2,6,0,0
CUST_000407,33,Ho,15,Prepaid,247,3.5,46,43.95,3,1,1,6,0,0
CUST_000408,27,Accra,17,Prepaid,301,0.29,40,39.63,0,1,2,6,0,0
CUST_000409,33,Kumasi,3,Postpaid,1705,1.34,63,114.23,0,7,1,3,0,0
CUST_000410,45,Kumasi,56,Prepaid,412,0.85,47,47.0,0,6,1,1,0,0
CUST_000411,61,Sunyani,1,Postpaid,131,1.29,63,35.43,0,1,0,18,0,0
CUST_000412,35,Tema,8,Postpaid,179,2.49,42,38.13,1,0,1,10,0,0
CUST_000413,45,Koforidua,5,Postpaid,186,1.94,49,38.08,0,0,1,47,0,0
CUST_000414,25,Accra,6,Postpaid,68,1.11,45,30.12,0,3,2,4,0,0
CUST_000415,44,Kumasi,22,Prepaid,323,2.65,64,47.85,0,1,1,18,0,0
CUST_000416,33,Koforidua,3,Prepaid,170,14.75,49,62.9,0,3,2,25,0,0
CUST_000417,18,Kumasi,1,Prepaid,110,8.56,47,47.32,1,1,2,33,0,0
CUST_000418,40,Accra,1,Prepaid,112,2.67,51,36.04,0,0,3,10,0,0
CUST_000419,32,Kumasi,63,Prepaid,350,4.33,53,51.46,0,1,0,32,0,0
CUST_000420,26,Tema,6,Prepaid,208,8.2,45,51.3,0,4,0,7,0,0
CUST_000421,33,Kumasi,1,Prepaid,4919,20.78,47,312.21,0,1,2,13,1,0
CUST_000422,23,Koforidua,64,Prepaid,605,2.41,55,60.57,0,1,3,2,0,0
CUST_000423,59,Tamale,36,Prepaid,508,0.7,52,52.0,0,0,0,10,0,0
CUST_000424,38,Accra,24,Postpaid,112,4.07,55,39.24,1,1,1,17,0,0
CUST_000425,37,Accra,3,Prepaid,666,2.21,52,62.92,0,4,0,57,0,0
CUST_000426,32,Tamale,30,Postpaid,1064,12.52,48,103.04,0,4,1,15,1,0
CUST_000427,32,Sekondi-Takoradi,15,Prepaid,1064,0.37,45,78.44,1,1,1,24,0,0
CUST_000428,39,Tamale,7,Postpaid,252,13.56,55,65.22,0,1,2,39,0,0
CUST_000429,18,Cape Coast,20,Prepaid,271,6.54,48,51.43,1,0,2,11,1,0
CUST_000430,34,Sekondi-Takoradi,114,Postpaid,160,7.36,43,47.02,0,1,2,16,0,0
CUST_000431,27,Accra,16,Prepaid,6797,0.97,57,367.49,0,2,2,13,0,1
CUST_000432,28,Koforidua,11,Postpaid,90,7.92,49,45.24,0,1,0,15,0,0
CUST_000433,30,Obuasi,54,Prepaid,191,17.89,59,71.23,1,0,1,7,0,0
CUST_000434,25,Koforidua,41,Postpaid,2693,11.8,40,182.25,0,0,2,34,1,0
CUST_000435,41,Kumasi,1,Postpaid,60,0.22,55,28.94,0,2,0,1,0,0
CUST_000436,18,Tamale,79,Prepaid,133,5.13,59,42.81,0,2,1,2,0,0
CUST_000437,18,Sekondi-Takoradi,71,Postpaid,582,9.24,55,73.08,0,1,0,3,0,0
CUST_000438,32,Sekondi-Takoradi,7,Prepaid,142,10.94,58,54.78,1,6,1,1,1,0
CUST_000439,42,Obuasi,6,Postpaid,372,3.8,50,51.2,0,0,0,3,0,0
CUST_000440,35,Kumasi,10,Prepaid,810,1.33,34,66.56,1,5,1,12,0,0
CUST_000441,38,Obuasi,9,Postpaid,463,0.22,50,48.59,0,2,2,21,0,0
CUST_000442,18,Accra,16,Prepaid,281,4.33,43,47.01,1,0,1,13,0,0
CUST_000443,20,Tamale,104,Prepaid,309,4.12,54,49.09,0,7,0,18,0,0
CUST_000444,32,Tamale,4,Prepaid,357,11.27,54,65.79,0,1,1,19,1,0
CUST_000445,18,Kumasi,7,Postpaid,48,8.72,50,44.84,0,0,0,3,0,0
CUST_000446,18,Accra,2,Prepaid,240,1.85,53,41.0,0,0,0,40,0,0
CUST_000447,39,Obuasi,1,Prepaid,164,0.72,53,34.94,0,2,0,10,0,0
CUST_000448,18,Accra,7,Postpaid,249,3.26,47,43.67,0,0,1,17,0,0
CUST_000449,35,Kumasi,12,Prepaid,1202,3.44,53,92.28,1,0,0,12,0,0
CUST_000450,36,Tamale,39,Prepaid,645,0.58,48,58.21,0,3,0,34,0,0
CUST_000451,36,Tamale,70,Prepaid,139,2.68,46,36.91,3,0,2,27,0,0
CUST_000452,55,Tema,10,Prepaid,627,4.74,52,66.03,1,0,0,12,0,0
CUST_000453,21,Sekondi-Takoradi,12,Postpaid,72,1.07,36,29.34,1,0,1,21,1,0
CUST_000454,61,Accra,14,Postpaid,222,1.05,50,38.2,1,2,0,12,0,0
CUST_000455,43,Tamale,3,Prepaid,46,6.86,52,41.22,0,0,0,20,0,0
CUST_000456,40,Accra,54,Postpaid,857,0.63,45,68.61,0,1,1,3,0,0
CUST_000457,23,Sekondi-Takoradi,55,Prepaid,233,2.53,44,41.11,0,2,2,3,0,0
CUST_000458,33,Kumasi,55,Prepaid,1057,6.94,50,91.73,0,8,1,17,0,0
CUST_000459,26,Cape Coast,7,Prepaid,60,0.9,54,30.2,0,0,1,1,0,0
CUST_000460,46,Tamale,15,Postpaid,1364,5.14,56,104.08,0,0,3,14,1,0
CUST_000461,53,Accra,80,Prepaid,652,0.38,51,58.46,0,0,2,32,0,0
CUST_000462,42,Tamale,27,Prepaid,464,2.68,54,53.96,0,11,2,1,0,0
CUST_000463,19,Kumasi,14,Postpaid,209,0.38,67,37.91,1,8,2,42,0,0
CUST_000464,35,Kumasi,17,Postpaid,844,0.76,38,67.52,1,2,0,3,0,0
CUST_000465,20,Accra,32,Postpaid,575,1.8,53,57.65,1,1,0,5,1,0
CUST_000466,25,Kumasi,11,Postpaid,497,6.25,53,62.65,0,0,0,12,0,0
CUST_000467,48,Accra,54,Postpaid,227,3.65,49,43.55,1,5,1,1,0,0
CUST_000468,57,Accra,31,Prepaid,166,0.1,64,34.9,0,0,0,60,0,0
CUST_000469,43,Tamale,7,Prepaid,631,0.11,44,56.17,0,1,0,5,0,0
CUST_000470,19,Accra,12,Prepaid,87,6.5,49,42.25,1,1,0,9,0,0
CUST_000471,61,Kumasi,28,Postpaid,157,2.41,59,38.57,0,0,2,12,0,0
CUST_000472,46,Kumasi,8,Prepaid,787,3.42,48,70.99,0,0,0,3,0,0
CUST_000473,19,Accra,1,Prepaid,102,9.14,60,49.38,0,0,1,10,0,0
CUST_000474,28,Koforidua,12,Postpaid,706,1.9,48,63.9,0,3,1,22,0,0
CUST_000475,18,Cape Coast,7,Prepaid,598,8.13,41,70.26,0,1,1,1,0,0
CUST_000476,56,Kumasi,29,Prepaid,139,0.98,45,33.41,2,3,2,2,0,0
CUST_000477,18,Koforidua,24,Postpaid,269,11.58,42,60.81,0,1,2,1,0,0
CUST_000478,59,Ho,42,Prepaid,577,0.81,46,55.07,0,1,0,1,0,0
CUST_000479,22,Tema,56,Prepaid,614,3.63,42,62.16,1,2,0,20,0,0
CUST_000480,32,Accra,37,Prepaid,1748,9.12,53,130.94,0,0,0,4,0,0
CUST_000481,46,Sekondi-Takoradi,2,Prepaid,1245,12.79,51,112.93,0,0,2,20,1,0
CUST_000482,46,Accra,16,Prepaid,362,9.22,57,62.24,0,1,1,29,0,0
CUST_000483,37,Accra,2,Postpaid,318,1.58,59,44.96,0,2,1,1,1,0
CUST_000484,46,Kumasi,12,Postpaid,752,2.05,44,66.1,0,1,0,3,1,0
CUST_000485,27,Accra,20,Prepaid,56,2.86,48,33.32,1,0,1,11,0,0
CUST_000486,38,Ho,25,Prepaid,204,15.04,55,65.78,2,1,3,10,0,0
CUST_000487,28,Cape Coast,38,Postpaid,355,4.64,43,51.33,1,1,0,19,0,0
CUST_000488,26,Sekondi-Takoradi,18,Postpaid,238,1.71,53,40.62,1,0,0,36,0,0
CUST_000489,34,Accra,27,Postpaid,548,0.33,48,52.86,0,0,0,18,0,0
CUST_000490,40,Ho,9,Postpaid,320,1.45,51,44.0,0,5,1,8,0,0
CUST_000491,32,Cape Coast,15,Prepaid,145,2.36,47,36.67,1,0,2,18,0,0
CUST_000492,25,Tamale,6,Prepaid,254,13.75,50,65.2,1,0,0,6,0,0
CUST_000493,42,Kumasi,11,Prepaid,350,5.45,45,52.9,0,0,0,25,0,0
CUST_000494,69,Kumasi,9,Prepaid,543,1.75,43,54.95,1,1,0,16,0,0
CUST_000495,39,Tamale,2,Prepaid,1511,3.97,54,108.89,0,2,0,7,1,0
CUST_000496,47,Sekondi-Takoradi,6,Postpaid,311,19.82,52,80.39,0,0,1,1,0,0
CUST_000497,22,Tamale,2,Prepaid,1469,0.36,52,99.37,0,1,0,60,0,0
CUST_000498,32,Accra,1,Postpaid,1296,0.39,54,90.98,0,3,2,27,0,0
CUST_000499,28,Accra,13,Postpaid,145,3.55,49,39.25,0,1,1,24,0,0
CUST_000500,23,Kumasi,13,Postpaid,775,0.34,58,65.23,2,2,2,11,1,0
CUST_000501,41,Accra,19,Postpaid,676,0.99,49,60.68,2,1,2,14,0,0
CUST_000502,27,Kumasi,4,Postpaid,421,8.38,41,61.91,0,2,1,2,0,0
CUST_000503,41,Ho,11,Postpaid,1901,0.94,44,121.33,0,1,0,34,0,0
CUST_000504,46,Accra,2,Prepaid,73,4.66,55,38.47,0,3,3,10,0,0
CUST_000505,18,Accra,14,Prepaid,489,19.72,47,88.59,0,0,2,15,0,0
CUST_000506,30,Accra,2,Prepaid,188,21.29,46,76.58,0,0,2,1,0,0
CUST_000507,42,Sekondi-Takoradi,12,Postpaid,129,0.99,54,33.83,1,3,1,10,0,0
CUST_000508,40,Accra,9,Prepaid,357,16.38,61,76.71,2,1,1,4,0,0
CUST_000509,39,Accra,2,Postpaid,814,5.25,55,76.7,0,0,0,2,0,0
CUST_000510,19,Sekondi-Takoradi,9,Prepaid,498,2.76,46,55.02,1,2,0,44,0,0
CUST_000511,46,Tema,9,Prepaid,1245,1.45,49,90.05,0,1,0,13,0,0
CUST_000512,47,Sekondi-Takoradi,57,Postpaid,1683,0.1,51,109.45,0,0,0,11,1,0
CUST_000513,41,Accra,12,Postpaid,1195,3.6,57,92.65,0,0,1,9,0,0
CUST_000514,51,Obuasi,42,Prepaid,654,0.93,61,60.66,1,1,3,8,0,0
CUST_000515,37,Koforidua,4,Postpaid,245,2.11,36,40.07,0,1,2,33,0,0
CUST_000516,38,Sekondi-Takoradi,18,Prepaid,2137,2.14,50,136.13,0,2,1,9,0,0
CUST_000517,32,Accra,58,Postpaid,1088,24.93,39,128.16,2,0,0,3,0,0
CUST_000518,18,Sekondi-Takoradi,47,Postpaid,824,1.67,54,69.94,0,0,1,29,0,0
CUST_000519,31,Kumasi,7,Prepaid,1381,1.54,51,97.23,0,0,1,9,0,0
CUST_000520,55,Sunyani,5,Postpaid,39,0.85,60,29.65,0,1,1,3,0,0
CUST_000521,34,Accra,5,Postpaid,130,0.31,46,31.72,0,0,1,7,0,0
CUST_000522,27,Accra,13,Prepaid,229,5.37,45,46.69,0,1,2,47,0,0
CUST_000523,35,Kumasi,32,Prepaid,71,3.5,37,34.25,1,2,2,21,0,0
CUST_000524,25,Kumasi,11,Prepaid,821,10.04,55,86.63,0,0,0,24,0,0
CUST_000525,34,Sekondi-Takoradi,2,Prepaid,497,0.47,52,50.99,0,0,1,1,0,0
CUST_000526,27,Tema,4,Postpaid,188,15.83,59,66.96,0,1,0,13,0,0
CUST_000527,30,Accra,12,Postpaid,537,0.93,45,53.21,0,1,1,4,0,0
CUST_000528,29,Accra,25,Prepaid,903,4.18,49,78.41,1,2,1,22,0,0
CUST_000529,22,Kumasi,15,Prepaid,411,7.21,45,59.47,2,1,1,4,0,0
CUST_000530,50,Kumasi,21,Prepaid,1053,2.21,52,82.27,0,9,0,37,0,0
CUST_000531,18,Accra,10,Prepaid,206,2.64,55,41.08,1,1,2,34,0,0
CUST_000532,37,Tema,25,Prepaid,456,2.89,49,53.48,1,0,0,15,0,0
CUST_000533,38,Kumasi,1,Postpaid,1099,5.94,48,91.63,1,2,0,2,0,0
CUST_000534,39,Kumasi,14,Prepaid,101,0.17,46,29.99,1,2,0,5,0,1
CUST_000535,44,Accra,1,Postpaid,68,14.35,47,56.8,0,1,2,23,1,0
CUST_000536,34,Ho,17,Prepaid,171,8.84,49,51.13,0,0,2,16,0,0
CUST_000537,18,Tema,4,Postpaid,237,5.51,52,48.07,1,0,1,47,0,0
CUST_000538,18,Sekondi-Takoradi,41,Prepaid,703,0.1,51,60.45,0,2,3,10,0,0
CUST_000539,53,Cape Coast,20,Prepaid,733,0.35,40,61.35,0,0,1,22,0,0
CUST_000540,50,Accra,19,Prepaid,1630,0.1,54,107.1,2,0,0,11,0,0
CUST_000541,56,Accra,13,Prepaid,492,4.97,47,59.24,0,1,1,1,0,0
CUST_000542,36,Kumasi,7,Postpaid,299,10.26,50,60.47,0,0,1,9,0,0
CUST_000543,32,Kumasi,30,Postpaid,1404,0.57,58,97.14,0,0,0,5,0,0
CUST_000544,41,Tema,17,Prepaid,441,8.55,51,64.25,0,1,2,4,0,0
CUST_000545,36,Tema,14,Prepaid,33,1.46,50,29.57,0,4,1,8,0,0
CUST_000546,24,Cape Coast,9,Postpaid,780,3.17,46,69.94,0,0,2,10,0,0
CUST_000547,48,Tema,8,Postpaid,419,0.45,64,48.25,0,3,0,2,0,0
CUST_000548,43,Kumasi,68,Postpaid,159,3.75,51,40.55,0,1,5,40,0,0
CUST_000549,53,Accra,72,Prepaid,861,1.4,55,71.35,0,2,1,11,0,0
CUST_000550,35,Sunyani,31,Prepaid,708,2.65,47,65.4,0,1,1,12,0,0
CUST_000551,54,Accra,12,Prepaid,1186,11.98,53,108.56,0,6,2,6,0,0
CUST_000552,32,Accra,5,Postpaid,283,1.32,57,42.49,0,1,0,21,0,0
CUST_000553,43,Accra,69,Postpaid,2489,2.93,52,155.51,1,1,2,51,0,0
CUST_000554,40,Kumasi,58,Postpaid,54,9.37,41,45.54,0,1,0,47,0,0
CUST_000555,32,Kumasi,3,Prepaid,2239,13.15,49,163.15,0,0,1,21,0,0
CUST_000556,34,Kumasi,14,Prepaid,956,1.11,46,74.62,1,0,1,3,0,0
CUST_000557,58,Cape Coast,24,Prepaid,434,8.32,33,61.64,0,0,0,13,0,0
CUST_000558,19,Tamale,18,Prepaid,151,0.12,38,31.59,2,3,2,4,0,0
CUST_000559,42,Accra,55,Prepaid,441,10.43,39,66.81,0,3,2,23,0,0
CUST_000560,50,Sunyani,11,Postpaid,155,4.05,39,39.75,0,2,1,17,0,0
CUST_000561,25,Sekondi-Takoradi,9,Postpaid,783,8.3,54,81.15,0,2,1,60,0,0
CUST_000562,49,Obuasi,34,Prepaid,466,0.3,59,49.8,1,0,1,27,0,0
CUST_000563,37,Accra,42,Prepaid,2885,2.72,43,173.99,0,1,3,1,1,0
CUST_000564,25,Accra,50,Prepaid,2133,1.77,52,135.39,0,4,1,14,1,1
CUST_000565,25,Accra,1,Prepaid,1693,0.1,49,109.75,0,0,1,9,0,0
CUST_000566,20,Tamale,26,Prepaid,415,7.01,40,58.77,0,1,0,13,1,0
CUST_000567,41,Accra,36,Prepaid,356,1.68,58,46.96,2,2,0,6,0,0
CUST_000568,25,Obuasi,2,Prepaid,690,1.36,47,61.92,1,0,0,17,0,0
CUST_000569,26,Cape Coast,49,Postpaid,99,5.44,47,40.53,0,2,3,12,0,0
CUST_000570,32,Tamale,60,Prepaid,542,8.44,45,68.48,0,0,3,3,0,0
CUST_000571,33,Accra,4,Prepaid,277,5.21,49,49.17,1,1,3,1,0,0
CUST_000572,55,Kumasi,1,Postpaid,4468,5.99,53,260.68,0,1,1,50,1,0
CUST_000573,47,Accra,13,Prepaid,269,2.91,53,44.57,0,1,0,7,0,0
CUST_000574,42,Kumasi,2,Prepaid,387,14.62,55,74.09,0,1,2,21,0,0
CUST_000575,45,Accra,16,Postpaid,525,8.71,48,68.47,0,0,1,24,0,0
CUST_000576,21,Kumasi,3,Postpaid,470,14.39,57,77.98,0,3,1,9,0,0
CUST_000577,20,Koforidua,12,Prepaid,192,0.1,56,35.4,0,2,2,24,0,0
CUST_000578,40,Kumasi,67,Prepaid,904,6.41,43,82.32,0,0,1,16,1,0
CUST_000579,40,Tema,2,Prepaid,172,5.47,45,44.04,0,0,1,2,0,0
CUST_000580,64,Accra,5,Postpaid,929,1.69,42,74.03,0,1,1,30,0,0
CUST_000581,43,Kumasi,36,Prepaid,153,3.04,54,39.13,0,1,2,7,0,0
CUST_000582,37,Tema,14,Prepaid,1476,1.68,46,101.76,2,0,1,4,0,0
CUST_000583,26,Accra,30,Prepaid,782,8.05,47,79.9,0,1,0,3,0,0
CUST_000584,32,Accra,5,Postpaid,11,1.59,42,27.93,0,2,0,30,0,0
CUST_000585,39,Cape Coast,15,Prepaid,222,7.64,55,51.88,1,0,1,34,0,0
CUST_000586,27,Sunyani,1,Prepaid,1090,13.5,47,106.2,0,0,0,60,0,0
CUST_000587,41,Sekondi-Takoradi,34,Prepaid,118,21.35,42,72.8,0,0,1,13,1,0
CUST_000588,19,Tamale,28,Prepaid,80,13.89,51,56.88,0,0,1,13,0,0
CUST_000589,44,Accra,24,Postpaid,459,2.68,63,54.61,0,0,2,17,1,0
